benchmark,model,question_idx,majority_07,majority_10,flipped,n_samples_07,n_samples_10
Predict-the-Future,GPT-OSS-20B,38.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,39.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,40.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,41.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,42.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,43.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,44.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,45.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,46.0,yes,yes,False,50,50
Predict-the-Future,GPT-OSS-20B,47.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,48.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,49.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,50.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,51.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,52.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,53.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,54.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,55.0,unclear,unclear,False,50,50
Predict-the-Future,GPT-OSS-20B,56.0,unclear,unclear,False,50,50
Predict-the-Future,GPT-OSS-20B,57.0,unclear,unclear,False,50,50
Predict-the-Future,GPT-OSS-20B,58.0,yes,yes,False,50,50
Predict-the-Future,GPT-OSS-20B,59.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,60.0,yes,yes,False,50,50
Predict-the-Future,GPT-OSS-20B,61.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,62.0,yes,yes,False,50,50
Predict-the-Future,GPT-OSS-20B,63.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,64.0,yes,no,True,50,50
Predict-the-Future,GPT-OSS-20B,65.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,66.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,67.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,68.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,69.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,70.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,71.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,72.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,73.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,74.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,75.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,76.0,yes,yes,False,50,50
Predict-the-Future,GPT-OSS-20B,77.0,yes,no,True,50,50
Predict-the-Future,GPT-OSS-20B,78.0,yes,yes,False,50,50
Predict-the-Future,GPT-OSS-20B,79.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,80.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,81.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,82.0,unclear,no,True,50,50
Predict-the-Future,GPT-OSS-20B,83.0,unclear,no,True,50,50
Predict-the-Future,GPT-OSS-20B,84.0,unclear,unclear,False,50,50
Predict-the-Future,GPT-OSS-20B,85.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,86.0,yes,yes,False,50,50
Predict-the-Future,GPT-OSS-20B,87.0,yes,yes,False,50,50
Predict-the-Future,GPT-OSS-20B,88.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,89.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,90.0,yes,yes,False,50,50
Predict-the-Future,GPT-OSS-20B,91.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,92.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,93.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,94.0,unclear,unclear,False,50,50
Predict-the-Future,GPT-OSS-20B,95.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,96.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,97.0,no,unclear,True,50,50
Predict-the-Future,GPT-OSS-20B,98.0,no,no,False,50,50
Predict-the-Future,GPT-OSS-20B,99.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,0.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,1.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,2.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,3.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,4.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,5.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,6.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,7.0,yes,yes,False,50,50
Predict-the-Future,Gemma-3-4B,8.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,9.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,10.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,11.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,12.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,13.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,14.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,15.0,yes,yes,False,50,50
Predict-the-Future,Gemma-3-4B,16.0,yes,yes,False,50,50
Predict-the-Future,Gemma-3-4B,17.0,yes,yes,False,50,50
Predict-the-Future,Gemma-3-4B,18.0,yes,yes,False,50,50
Predict-the-Future,Gemma-3-4B,19.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,20.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,21.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,22.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,23.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,24.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,25.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,26.0,yes,yes,False,50,50
Predict-the-Future,Gemma-3-4B,27.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,28.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,29.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,30.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,31.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,32.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,33.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,34.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,35.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,36.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,37.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,38.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,39.0,yes,yes,False,50,50
Predict-the-Future,Gemma-3-4B,40.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,41.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,42.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,43.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,44.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,45.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,46.0,yes,yes,False,50,50
Predict-the-Future,Gemma-3-4B,47.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,48.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,49.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,50.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,51.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,52.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,53.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,54.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,55.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,56.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,57.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,58.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,59.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,60.0,yes,yes,False,50,50
Predict-the-Future,Gemma-3-4B,61.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,62.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,63.0,yes,yes,False,50,50
Predict-the-Future,Gemma-3-4B,64.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,65.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,66.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,67.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,68.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,69.0,yes,yes,False,50,50
Predict-the-Future,Gemma-3-4B,70.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,71.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,72.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,73.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,74.0,yes,yes,False,50,50
Predict-the-Future,Gemma-3-4B,75.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,76.0,yes,yes,False,50,50
Predict-the-Future,Gemma-3-4B,77.0,yes,yes,False,50,50
Predict-the-Future,Gemma-3-4B,78.0,yes,yes,False,50,50
Predict-the-Future,Gemma-3-4B,79.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,80.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,81.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,82.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,83.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,84.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,85.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,86.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,87.0,yes,yes,False,50,50
Predict-the-Future,Gemma-3-4B,88.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,89.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,90.0,yes,yes,False,50,50
Predict-the-Future,Gemma-3-4B,91.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,92.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,93.0,yes,yes,False,50,50
Predict-the-Future,Gemma-3-4B,94.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,95.0,yes,yes,False,50,50
Predict-the-Future,Gemma-3-4B,96.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,97.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,98.0,no,no,False,50,50
Predict-the-Future,Gemma-3-4B,99.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,0.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,1.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,2.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,3.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,4.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,5.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,6.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,7.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,8.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,9.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,10.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,11.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,12.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,13.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,14.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,15.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,16.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,17.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,18.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,19.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,20.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,21.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,22.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,23.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,24.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,25.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,26.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,27.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,28.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,29.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,30.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,31.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,32.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,33.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,34.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,35.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,36.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,37.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,38.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,39.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,40.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,41.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,42.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,43.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,44.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,45.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,46.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,47.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,48.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,49.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,50.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,51.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,52.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,53.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,54.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,55.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,56.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,57.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,58.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,59.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,60.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,61.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,62.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,63.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,64.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,65.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,66.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,67.0,no,yes,True,50,50
Predict-the-Future,Qwen3-235B,68.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,69.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,70.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,71.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,72.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,73.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,74.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,75.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,76.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,77.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,78.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,79.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,80.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,81.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,82.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,83.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,84.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,85.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,86.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,87.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,88.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,89.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,90.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,91.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,92.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,93.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,94.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,95.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,96.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,97.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-235B,98.0,no,no,False,50,50
Predict-the-Future,Qwen3-235B,99.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,0.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,1.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,2.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,3.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,4.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,5.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,6.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,7.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,8.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,9.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,10.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,11.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,12.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,13.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,14.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,15.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,16.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,17.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,18.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,19.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,20.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,21.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,22.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,23.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,24.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,25.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,26.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,27.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,28.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,29.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,30.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,31.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,32.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,33.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,34.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,35.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,36.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,37.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,38.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,39.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,40.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,41.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,42.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,43.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,44.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,45.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,46.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,47.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,48.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,49.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,50.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,51.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,52.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,53.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,54.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,55.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,56.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,57.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,58.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,59.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,60.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,61.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,62.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,63.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,64.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,65.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,66.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,67.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,68.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,69.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,70.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,71.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,72.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,73.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,74.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,75.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,76.0,no,yes,True,50,50
Predict-the-Future,Qwen3-32B,77.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,78.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,79.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,80.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,81.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,82.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,83.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,84.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,85.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,86.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,87.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,88.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,89.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,90.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,91.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,92.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,93.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,94.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,95.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,96.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,97.0,yes,yes,False,50,50
Predict-the-Future,Qwen3-32B,98.0,no,no,False,50,50
Predict-the-Future,Qwen3-32B,99.0,no,no,False,50,50
